Date,Game,Boxscore Link
"Tuesday, July 4, 2023",Seattle Mariners (3) @ San Francisco Giants (3),https://www.baseball-reference.com/teams/SEA/2023.shtml
"Tuesday, July 4, 2023",Philadelphia Phillies (8) @ Tampa Bay Rays (8),https://www.baseball-reference.com/teams/PHI/2023.shtml
"Tuesday, July 4, 2023",Cincinnati Reds (2) @ Washington Nationals (2),https://www.baseball-reference.com/teams/CIN/2023.shtml
"Wednesday, July 5, 2023",New York Mets (4) @ Arizona D'Backs (4),https://www.baseball-reference.com/teams/NYM/2023.shtml
"Wednesday, July 5, 2023",Texas Rangers (4) @ Boston Red Sox (8),https://www.baseball-reference.com/teams/TEX/2023.shtml
"Wednesday, July 5, 2023",Atlanta Braves (12) @ Cleveland Guardians (12),https://www.baseball-reference.com/teams/ATL/2023.shtml
"Wednesday, July 5, 2023",Oakland Athletics (6) @ Detroit Tigers (6),https://www.baseball-reference.com/teams/OAK/2023.shtml
"Wednesday, July 5, 2023",Colorado Rockies (6) @ Houston Astros (6),https://www.baseball-reference.com/teams/COL/2023.shtml
"Wednesday, July 5, 2023",Pittsburgh Pirates (6) @ Los Angeles Dodgers (10),https://www.baseball-reference.com/teams/PIT/2023.shtml
"Wednesday, July 5, 2023",St. Louis Cardinals (10) @ Miami Marlins (4),https://www.baseball-reference.com/teams/STL/2023.shtml
"Wednesday, July 5, 2023",Chicago Cubs (5) @ Milwaukee Brewers (5),https://www.baseball-reference.com/teams/CHC/2023.shtml
"Wednesday, July 5, 2023",Kansas City Royals (5) @ Minnesota Twins (6),https://www.baseball-reference.com/teams/KCR/2023.shtml
"Wednesday, July 5, 2023",Baltimore Orioles (5) @ New York Yankees (5),https://www.baseball-reference.com/teams/BAL/2023.shtml
"Wednesday, July 5, 2023",Los Angeles Angels (5) @ San Diego Padres (2),https://www.baseball-reference.com/teams/LAA/2023.shtml
"Wednesday, July 5, 2023",Seattle Mariners (2) @ San Francisco Giants (8),https://www.baseball-reference.com/teams/SEA/2023.shtml
"Wednesday, July 5, 2023",Philadelphia Phillies (9) @ Tampa Bay Rays (9),https://www.baseball-reference.com/teams/PHI/2023.shtml
"Wednesday, July 5, 2023",Cincinnati Reds (9) @ Washington Nationals (9),https://www.baseball-reference.com/teams/CIN/2023.shtml
"Thursday, July 6, 2023",New York Mets (10) @ Arizona D'Backs (10),https://www.baseball-reference.com/teams/NYM/2023.shtml
"Thursday, July 6, 2023",Texas Rangers (10) @ Boston Red Sox (6),https://www.baseball-reference.com/teams/TEX/2023.shtml
"Thursday, July 6, 2023",Toronto Blue Jays (5) @ Chicago White Sox (5),https://www.baseball-reference.com/teams/TOR/2023.shtml
"Thursday, July 6, 2023",Toronto Blue Jays (6) @ Chicago White Sox (6),https://www.baseball-reference.com/teams/TOR/2023.shtml
"Thursday, July 6, 2023",Kansas City Royals (6) @ Cleveland Guardians (9),https://www.baseball-reference.com/teams/KCR/2023.shtml
"Thursday, July 6, 2023",Oakland Athletics (9) @ Detroit Tigers (5),https://www.baseball-reference.com/teams/OAK/2023.shtml
"Thursday, July 6, 2023",Seattle Mariners (5) @ Houston Astros (5),https://www.baseball-reference.com/teams/SEA/2023.shtml
"Thursday, July 6, 2023",Pittsburgh Pirates (5) @ Los Angeles Dodgers (3),https://www.baseball-reference.com/teams/PIT/2023.shtml
"Thursday, July 6, 2023",St. Louis Cardinals (6) @ Miami Marlins (6),https://www.baseball-reference.com/teams/STL/2023.shtml
"Thursday, July 6, 2023",Chicago Cubs (6) @ Milwaukee Brewers (14),https://www.baseball-reference.com/teams/CHC/2023.shtml
"Thursday, July 6, 2023",Baltimore Orioles (3) @ New York Yankees (3),https://www.baseball-reference.com/teams/BAL/2023.shtml
"Thursday, July 6, 2023",Philadelphia Phillies (5) @ Tampa Bay Rays (5),https://www.baseball-reference.com/teams/PHI/2023.shtml
"Thursday, July 6, 2023",Cincinnati Reds (7) @ Washington Nationals (7),https://www.baseball-reference.com/teams/CIN/2023.shtml
"Friday, July 7, 2023",Pittsburgh Pirates (7) @ Arizona D'Backs (7),https://www.baseball-reference.com/teams/PIT/2023.shtml
"Friday, July 7, 2023",Oakland Athletics (7) @ Boston Red Sox (8),https://www.baseball-reference.com/teams/OAK/2023.shtml
"Friday, July 7, 2023",St. Louis Cardinals (8) @ Chicago White Sox (3),https://www.baseball-reference.com/teams/STL/2023.shtml
"Friday, July 7, 2023",Kansas City Royals (3) @ Cleveland Guardians (12),https://www.baseball-reference.com/teams/KCR/2023.shtml
"Friday, July 7, 2023",Toronto Blue Jays (10) @ Detroit Tigers (10),https://www.baseball-reference.com/teams/TOR/2023.shtml
"Friday, July 7, 2023",Seattle Mariners (11) @ Houston Astros (11),https://www.baseball-reference.com/teams/SEA/2023.shtml
"Friday, July 7, 2023",Los Angeles Angels (11) @ Los Angeles Dodgers (4),https://www.baseball-reference.com/teams/LAA/2023.shtml
"Friday, July 7, 2023",Philadelphia Phillies (7) @ Miami Marlins (7),https://www.baseball-reference.com/teams/PHI/2023.shtml
"Friday, July 7, 2023",Cincinnati Reds (7) @ Milwaukee Brewers (3),https://www.baseball-reference.com/teams/CIN/2023.shtml
"Friday, July 7, 2023",Baltimore Orioles (3) @ Minnesota Twins (3),https://www.baseball-reference.com/teams/BAL/2023.shtml
"Friday, July 7, 2023",Chicago Cubs (7) @ New York Yankees (7),https://www.baseball-reference.com/teams/CHC/2023.shtml
"Friday, July 7, 2023",New York Mets (5) @ San Diego Padres (5),https://www.baseball-reference.com/teams/NYM/2023.shtml
"Friday, July 7, 2023",Colorado Rockies (2) @ San Francisco Giants (2),https://www.baseball-reference.com/teams/COL/2023.shtml
"Friday, July 7, 2023",Atlanta Braves (7) @ Tampa Bay Rays (7),https://www.baseball-reference.com/teams/ATL/2023.shtml
"Friday, July 7, 2023",Texas Rangers (3) @ Washington Nationals (3),https://www.baseball-reference.com/teams/TEX/2023.shtml
"Saturday, July 8, 2023",Pittsburgh Pirates (3) @ Arizona D'Backs (10),https://www.baseball-reference.com/teams/PIT/2023.shtml
"Saturday, July 8, 2023",Oakland Athletics (10) @ Boston Red Sox (3),https://www.baseball-reference.com/teams/OAK/2023.shtml
"Saturday, July 8, 2023",St. Louis Cardinals (10) @ Chicago White Sox (10),https://www.baseball-reference.com/teams/STL/2023.shtml
"Saturday, July 8, 2023",Kansas City Royals (10) @ Cleveland Guardians (2),https://www.baseball-reference.com/teams/KCR/2023.shtml
"Saturday, July 8, 2023",Toronto Blue Jays (2) @ Detroit Tigers (3),https://www.baseball-reference.com/teams/TOR/2023.shtml
"Saturday, July 8, 2023",Seattle Mariners (3) @ Houston Astros (10),https://www.baseball-reference.com/teams/SEA/2023.shtml
"Saturday, July 8, 2023",Los Angeles Angels (10) @ Los Angeles Dodgers (5),https://www.baseball-reference.com/teams/LAA/2023.shtml
"Saturday, July 8, 2023",Philadelphia Phillies (5) @ Miami Marlins (8),https://www.baseball-reference.com/teams/PHI/2023.shtml
"Saturday, July 8, 2023",Cincinnati Reds (6) @ Milwaukee Brewers (6),https://www.baseball-reference.com/teams/CIN/2023.shtml
"Saturday, July 8, 2023",Baltimore Orioles (6) @ Minnesota Twins (6),https://www.baseball-reference.com/teams/BAL/2023.shtml
"Saturday, July 8, 2023",Chicago Cubs (6) @ New York Yankees (3),https://www.baseball-reference.com/teams/CHC/2023.shtml
"Saturday, July 8, 2023",New York Mets (3) @ San Diego Padres (5),https://www.baseball-reference.com/teams/NYM/2023.shtml
"Saturday, July 8, 2023",Colorado Rockies (5) @ San Francisco Giants (6),https://www.baseball-reference.com/teams/COL/2023.shtml
"Saturday, July 8, 2023",Atlanta Braves (8) @ Tampa Bay Rays (8),https://www.baseball-reference.com/teams/ATL/2023.shtml
"Saturday, July 8, 2023",Texas Rangers (8) @ Washington Nationals (4),https://www.baseball-reference.com/teams/TEX/2023.shtml
"Sunday, July 9, 2023",Pittsburgh Pirates (4) @ Arizona D'Backs (4),https://www.baseball-reference.com/teams/PIT/2023.shtml
"Sunday, July 9, 2023",Oakland Athletics (4) @ Boston Red Sox (4),https://www.baseball-reference.com/teams/OAK/2023.shtml
"Sunday, July 9, 2023",St. Louis Cardinals (4) @ Chicago White Sox (4),https://www.baseball-reference.com/teams/STL/2023.shtml
"Sunday, July 9, 2023",Kansas City Royals (4) @ Cleveland Guardians (4),https://www.baseball-reference.com/teams/KCR/2023.shtml
"Sunday, July 9, 2023",Toronto Blue Jays (3) @ Detroit Tigers (3),https://www.baseball-reference.com/teams/TOR/2023.shtml
"Sunday, July 9, 2023",Seattle Mariners (7) @ Houston Astros (7),https://www.baseball-reference.com/teams/SEA/2023.shtml
"Sunday, July 9, 2023",Philadelphia Phillies (7) @ Miami Marlins (1),https://www.baseball-reference.com/teams/PHI/2023.shtml
"Sunday, July 9, 2023",Cincinnati Reds (1) @ Milwaukee Brewers (15),https://www.baseball-reference.com/teams/CIN/2023.shtml
"Sunday, July 9, 2023",Baltimore Orioles (7) @ Minnesota Twins (7),https://www.baseball-reference.com/teams/BAL/2023.shtml
"Sunday, July 9, 2023",Chicago Cubs (6) @ New York Yankees (6),https://www.baseball-reference.com/teams/CHC/2023.shtml
"Sunday, July 9, 2023",New York Mets (6) @ San Diego Padres (1),https://www.baseball-reference.com/teams/NYM/2023.shtml
"Sunday, July 9, 2023",Colorado Rockies (1) @ San Francisco Giants (10),https://www.baseball-reference.com/teams/COL/2023.shtml
"Sunday, July 9, 2023",Atlanta Braves (10) @ Tampa Bay Rays (7),https://www.baseball-reference.com/teams/ATL/2023.shtml
"Sunday, July 9, 2023",Texas Rangers (7) @ Washington Nationals (7),https://www.baseball-reference.com/teams/TEX/2023.shtml
"Friday, July 14, 2023",Houston Astros (9) @ Los Angeles Angels (9),https://www.baseball-reference.com/teams/HOU/2023.shtml
"Friday, July 14, 2023",Chicago White Sox (9) @ Atlanta Braves (5),https://www.baseball-reference.com/teams/CHW/2023.shtml
"Friday, July 14, 2023",Miami Marlins (5) @ Baltimore Orioles (8),https://www.baseball-reference.com/teams/MIA/2023.shtml
"Friday, July 14, 2023",Boston Red Sox (1) @ Chicago Cubs (1),https://www.baseball-reference.com/teams/BOS/2023.shtml
"Friday, July 14, 2023",Milwaukee Brewers (7) @ Cincinnati Reds (7),https://www.baseball-reference.com/teams/MIL/2023.shtml
"Friday, July 14, 2023",New York Yankees (7) @ Colorado Rockies (6),https://www.baseball-reference.com/teams/NYY/2023.shtml
"Friday, July 14, 2023",Los Angeles Dodgers (5) @ New York Mets (5),https://www.baseball-reference.com/teams/LAD/2023.shtml
"Friday, July 14, 2023",Minnesota Twins (8) @ Oakland Athletics (8),https://www.baseball-reference.com/teams/MIN/2023.shtml
"Friday, July 14, 2023",San Diego Padres (6) @ Philadelphia Phillies (6),https://www.baseball-reference.com/teams/SDP/2023.shtml
"Friday, July 14, 2023",San Francisco Giants (5) @ Pittsburgh Pirates (5),https://www.baseball-reference.com/teams/SFG/2023.shtml
"Friday, July 14, 2023",Detroit Tigers (7) @ Seattle Mariners (7),https://www.baseball-reference.com/teams/DET/2023.shtml
"Friday, July 14, 2023",Washington Nationals (12) @ St. Louis Cardinals (12),https://www.baseball-reference.com/teams/WSN/2023.shtml
"Friday, July 14, 2023",Cleveland Guardians (12) @ Texas Rangers (7),https://www.baseball-reference.com/teams/CLE/2023.shtml
"Friday, July 14, 2023",Arizona D'Backs (7) @ Toronto Blue Jays (13),https://www.baseball-reference.com/teams/ARI/2023.shtml
"Saturday, July 15, 2023",Houston Astros (13) @ Los Angeles Angels (6),https://www.baseball-reference.com/teams/HOU/2023.shtml
"Saturday, July 15, 2023",Chicago White Sox (6) @ Atlanta Braves (6),https://www.baseball-reference.com/teams/CHW/2023.shtml
"Saturday, July 15, 2023",Miami Marlins (6) @ Baltimore Orioles (10),https://www.baseball-reference.com/teams/MIA/2023.shtml
"Saturday, July 15, 2023",Boston Red Sox (10) @ Chicago Cubs (3),https://www.baseball-reference.com/teams/BOS/2023.shtml
"Saturday, July 15, 2023",Milwaukee Brewers (6) @ Cincinnati Reds (6),https://www.baseball-reference.com/teams/MIL/2023.shtml
"Saturday, July 15, 2023",New York Yankees (6) @ Colorado Rockies (6),https://www.baseball-reference.com/teams/NYY/2023.shtml
"Saturday, July 15, 2023",Tampa Bay Rays (4) @ Kansas City Royals (4),https://www.baseball-reference.com/teams/TBR/2023.shtml
"Saturday, July 15, 2023",Tampa Bay Rays (5) @ Kansas City Royals (5),https://www.baseball-reference.com/teams/TBR/2023.shtml
"Saturday, July 15, 2023",Los Angeles Dodgers (10) @ New York Mets (10),https://www.baseball-reference.com/teams/LAD/2023.shtml
"Saturday, July 15, 2023",Minnesota Twins (6) @ Oakland Athletics (6),https://www.baseball-reference.com/teams/MIN/2023.shtml
"Saturday, July 15, 2023",San Diego Padres (6) @ Philadelphia Phillies (9),https://www.baseball-reference.com/teams/SDP/2023.shtml
"Saturday, July 15, 2023",San Diego Padres (9) @ Philadelphia Phillies (3),https://www.baseball-reference.com/teams/SDP/2023.shtml
"Saturday, July 15, 2023",San Francisco Giants (6) @ Pittsburgh Pirates (6),https://www.baseball-reference.com/teams/SFG/2023.shtml
"Saturday, July 15, 2023",Detroit Tigers (9) @ Seattle Mariners (9),https://www.baseball-reference.com/teams/DET/2023.shtml
"Saturday, July 15, 2023",Washington Nationals (9) @ St. Louis Cardinals (2),https://www.baseball-reference.com/teams/WSN/2023.shtml
"Saturday, July 15, 2023",Cleveland Guardians (2) @ Texas Rangers (5),https://www.baseball-reference.com/teams/CLE/2023.shtml
"Saturday, July 15, 2023",Arizona D'Backs (5) @ Toronto Blue Jays (9),https://www.baseball-reference.com/teams/ARI/2023.shtml
"Sunday, July 16, 2023",Houston Astros (8) @ Los Angeles Angels (8),https://www.baseball-reference.com/teams/HOU/2023.shtml
"Sunday, July 16, 2023",Chicago White Sox (5) @ Atlanta Braves (5),https://www.baseball-reference.com/teams/CHW/2023.shtml
"Sunday, July 16, 2023",Miami Marlins (5) @ Baltimore Orioles (11),https://www.baseball-reference.com/teams/MIA/2023.shtml
"Sunday, July 16, 2023",Boston Red Sox (4) @ Chicago Cubs (4),https://www.baseball-reference.com/teams/BOS/2023.shtml
"Sunday, July 16, 2023",Milwaukee Brewers (8) @ Cincinnati Reds (8),https://www.baseball-reference.com/teams/MIL/2023.shtml
"Sunday, July 16, 2023",New York Yankees (8) @ Colorado Rockies (8),https://www.baseball-reference.com/teams/NYY/2023.shtml
"Sunday, July 16, 2023",Tampa Bay Rays (8) @ Kansas City Royals (2),https://www.baseball-reference.com/teams/TBR/2023.shtml
"Sunday, July 16, 2023",Los Angeles Dodgers (2) @ New York Mets (5),https://www.baseball-reference.com/teams/LAD/2023.shtml
"Sunday, July 16, 2023",Minnesota Twins (7) @ Oakland Athletics (7),https://www.baseball-reference.com/teams/MIN/2023.shtml
"Sunday, July 16, 2023",San Diego Padres (7) @ Philadelphia Phillies (8),https://www.baseball-reference.com/teams/SDP/2023.shtml
"Sunday, July 16, 2023",San Francisco Giants (2) @ Pittsburgh Pirates (2),https://www.baseball-reference.com/teams/SFG/2023.shtml
"Sunday, July 16, 2023",Detroit Tigers (2) @ Seattle Mariners (8),https://www.baseball-reference.com/teams/DET/2023.shtml
"Sunday, July 16, 2023",Washington Nationals (8) @ St. Louis Cardinals (6),https://www.baseball-reference.com/teams/WSN/2023.shtml
"Sunday, July 16, 2023",Cleveland Guardians (6) @ Texas Rangers (7),https://www.baseball-reference.com/teams/CLE/2023.shtml
"Sunday, July 16, 2023",Arizona D'Backs (7) @ Toronto Blue Jays (4),https://www.baseball-reference.com/teams/ARI/2023.shtml
"Monday, July 17, 2023",New York Yankees (4) @ Los Angeles Angels (6),https://www.baseball-reference.com/teams/NYY/2023.shtml
"Monday, July 17, 2023",Los Angeles Dodgers (7) @ Baltimore Orioles (7),https://www.baseball-reference.com/teams/LAD/2023.shtml
"Monday, July 17, 2023",Washington Nationals (4) @ Chicago Cubs (4),https://www.baseball-reference.com/teams/WSN/2023.shtml
"Monday, July 17, 2023",San Francisco Giants (3) @ Cincinnati Reds (3),https://www.baseball-reference.com/teams/SFG/2023.shtml
"Monday, July 17, 2023",Detroit Tigers (7) @ Kansas City Royals (7),https://www.baseball-reference.com/teams/DET/2023.shtml
"Monday, July 17, 2023",Boston Red Sox (11) @ Oakland Athletics (11),https://www.baseball-reference.com/teams/BOS/2023.shtml
"Monday, July 17, 2023",Cleveland Guardians (7) @ Pittsburgh Pirates (7),https://www.baseball-reference.com/teams/CLE/2023.shtml
"Monday, July 17, 2023",Minnesota Twins (7) @ Seattle Mariners (6),https://www.baseball-reference.com/teams/MIN/2023.shtml
"Monday, July 17, 2023",Miami Marlins (6) @ St. Louis Cardinals (3),https://www.baseball-reference.com/teams/MIA/2023.shtml
"Monday, July 17, 2023",Tampa Bay Rays (3) @ Texas Rangers (5),https://www.baseball-reference.com/teams/TBR/2023.shtml
"Tuesday, July 18, 2023",New York Yankees (5) @ Los Angeles Angels (16),https://www.baseball-reference.com/teams/NYY/2023.shtml
"Tuesday, July 18, 2023",Arizona D'Backs (10) @ Atlanta Braves (10),https://www.baseball-reference.com/teams/ARI/2023.shtml
"Tuesday, July 18, 2023",Los Angeles Dodgers (17) @ Baltimore Orioles (17),https://www.baseball-reference.com/teams/LAD/2023.shtml
"Tuesday, July 18, 2023",Washington Nationals (17) @ Chicago Cubs (11),https://www.baseball-reference.com/teams/WSN/2023.shtml
"Tuesday, July 18, 2023",San Francisco Giants (4) @ Cincinnati Reds (4),https://www.baseball-reference.com/teams/SFG/2023.shtml
"Tuesday, July 18, 2023",Houston Astros (4) @ Colorado Rockies (11),https://www.baseball-reference.com/teams/HOU/2023.shtml
"Tuesday, July 18, 2023",Detroit Tigers (11) @ Kansas City Royals (11),https://www.baseball-reference.com/teams/DET/2023.shtml
"Tuesday, July 18, 2023",Chicago White Sox (11) @ New York Mets (3),https://www.baseball-reference.com/teams/CHW/2023.shtml
"Tuesday, July 18, 2023",Boston Red Sox (3) @ Oakland Athletics (4),https://www.baseball-reference.com/teams/BOS/2023.shtml
"Tuesday, July 18, 2023",Milwaukee Brewers (4) @ Philadelphia Phillies (10),https://www.baseball-reference.com/teams/MIL/2023.shtml
"Tuesday, July 18, 2023",Cleveland Guardians (10) @ Pittsburgh Pirates (10),https://www.baseball-reference.com/teams/CLE/2023.shtml
"Tuesday, July 18, 2023",Minnesota Twins (5) @ Seattle Mariners (5),https://www.baseball-reference.com/teams/MIN/2023.shtml
"Tuesday, July 18, 2023",Miami Marlins (5) @ St. Louis Cardinals (5),https://www.baseball-reference.com/teams/MIA/2023.shtml
